date,expiry,method,n_grid,n_price_convex_viol,n_price_slope_viol,n_density_negative,n_iv_undefined,n_scored,n_viol,n_viol_observed,n_grid_observed
2023-02-02,2023-02-09,Fengler,61,0,0,0,0,61,0,0,43
2023-02-20,2023-12-28,Fengler,61,0,0,0,4,57,3,0,43
2023-02-20,2023-04-27,Fengler,61,0,0,0,4,56,2,0,43
2023-02-20,2023-03-29,Fengler,61,0,0,0,0,61,0,0,43
2023-02-20,2023-03-23,Fengler,61,0,0,0,1,59,4,0,43
2023-02-20,2023-03-16,Fengler,61,0,0,0,0,61,0,0,43
2023-02-20,2023-03-09,Fengler,61,0,0,0,1,60,0,0,43
2023-02-20,2023-03-02,Fengler,61,0,0,0,0,61,0,0,43
2023-03-09,2023-12-28,Fengler,61,0,0,0,5,56,0,0,43
2023-03-09,2023-06-29,Fengler,61,0,0,0,5,56,0,0,43
2023-03-09,2023-05-25,Fengler,61,0,0,0,4,57,6,0,43
2023-03-09,2023-04-27,Fengler,61,0,0,0,1,60,0,0,43
2023-03-09,2023-04-06,Fengler,61,0,0,0,6,55,3,0,43
2023-03-09,2023-03-29,Fengler,61,0,0,0,2,59,0,0,43
2023-03-09,2023-03-23,Fengler,61,0,0,0,0,61,0,0,43
2023-03-09,2023-03-16,Fengler,61,0,0,0,2,59,0,0,43
2023-03-27,2023-12-28,Fengler,61,0,0,0,0,61,0,0,43
2023-03-27,2023-06-29,Fengler,61,0,0,0,7,54,0,0,43
2023-03-27,2023-05-25,Fengler,61,0,0,0,0,61,0,0,43
2023-03-27,2023-04-27,Fengler,61,0,0,0,2,59,2,0,43
2023-03-27,2023-04-20,Fengler,61,0,0,0,0,61,1,0,43
2023-03-27,2023-04-13,Fengler,61,0,0,0,0,61,0,0,43
2023-03-27,2023-04-06,Fengler,61,0,0,0,0,61,0,0,43
2023-04-18,2023-12-28,Fengler,61,0,0,0,0,61,0,0,43
2023-04-18,2023-06-29,Fengler,61,0,0,0,5,56,0,0,43
2023-04-18,2023-05-25,Fengler,61,0,0,0,0,61,0,0,43
2023-04-18,2023-05-11,Fengler,61,0,0,0,0,61,0,0,43
2023-04-18,2023-05-04,Fengler,61,0,0,0,0,61,0,0,43
2023-04-18,2023-04-27,Fengler,61,0,0,0,0,61,0,0,43
2023-05-05,2023-12-28,Fengler,61,0,0,0,0,61,1,0,43
2023-05-05,2023-07-27,Fengler,61,0,0,0,3,58,8,0,43
2023-05-05,2023-06-29,Fengler,61,0,0,0,9,52,0,0,43
2023-05-05,2023-06-01,Fengler,61,0,0,0,5,56,1,0,43
2023-05-05,2023-05-25,Fengler,61,0,0,0,3,57,0,0,43
2023-05-05,2023-05-18,Fengler,61,0,0,0,0,61,0,0,43
2023-05-23,2023-12-28,Fengler,61,0,0,0,2,59,0,0,43
2023-05-23,2023-07-27,Fengler,61,0,0,0,6,55,3,0,43
2023-05-23,2023-06-29,Fengler,61,0,0,0,0,61,0,0,43
2023-05-23,2023-06-15,Fengler,61,0,0,0,0,61,0,0,43
2023-05-23,2023-06-08,Fengler,61,0,0,0,0,61,0,0,43
2023-05-23,2023-06-01,Fengler,61,0,0,0,0,61,0,0,43
2023-06-08,2023-12-28,Fengler,61,0,0,0,4,57,2,0,43
2023-06-08,2023-08-31,Fengler,61,0,0,0,5,56,7,0,43
2023-06-08,2023-07-27,Fengler,61,0,0,0,5,56,3,0,43
2023-06-08,2023-07-06,Fengler,61,0,0,0,2,59,5,0,43
2023-06-08,2023-06-29,Fengler,61,0,0,0,0,61,0,0,43
2023-06-08,2023-06-22,Fengler,61,0,0,0,0,61,0,0,43
2023-06-08,2023-06-15,Fengler,61,0,0,0,0,61,0,0,43
2023-06-26,2023-12-28,Fengler,61,0,0,0,0,61,1,0,43
2023-06-26,2023-09-28,Fengler,61,0,0,0,0,61,0,0,43
2023-06-26,2023-08-31,Fengler,61,0,0,0,5,56,5,0,43
2023-06-26,2023-07-27,Fengler,61,0,0,0,0,61,0,0,43
2023-06-26,2023-07-20,Fengler,61,0,0,0,0,61,0,0,43
2023-06-26,2023-07-13,Fengler,61,0,0,0,0,60,0,0,43
2023-06-26,2023-07-06,Fengler,61,0,0,0,8,53,0,0,43
2023-07-13,2023-12-28,Fengler,61,0,0,0,0,61,0,0,43
2023-07-13,2023-09-28,Fengler,61,0,0,0,3,58,0,0,43
2023-07-13,2023-08-31,Fengler,61,0,0,0,5,56,3,0,43
2023-07-13,2023-08-10,Fengler,61,0,0,0,0,61,1,0,43
2023-07-13,2023-08-03,Fengler,61,0,0,0,0,61,0,0,43
2023-07-13,2023-07-27,Fengler,61,0,0,0,2,59,0,0,43
2023-07-13,2023-07-20,Fengler,61,0,0,0,0,61,0,0,43
2023-07-31,2023-12-28,Fengler,61,0,0,0,0,61,0,0,43
2023-07-31,2023-10-26,Fengler,61,0,0,0,3,58,6,0,43
2023-07-31,2023-09-28,Fengler,61,0,0,0,0,61,0,0,43
2023-07-31,2023-08-31,Fengler,61,0,0,0,0,61,0,0,43
2023-07-31,2023-08-24,Fengler,61,0,0,0,0,61,0,0,43
2023-07-31,2023-08-17,Fengler,61,0,0,0,0,61,0,0,43
2023-07-31,2023-08-10,Fengler,61,0,0,0,0,61,0,0,43
2023-08-17,2023-12-28,Fengler,61,0,0,0,0,61,0,0,43
2023-08-17,2023-10-26,Fengler,61,0,0,0,1,59,2,0,43
2023-08-17,2023-09-28,Fengler,61,0,0,0,0,61,0,0,43
2023-08-17,2023-09-14,Fengler,61,0,0,0,0,61,0,0,43
2023-08-17,2023-09-07,Fengler,61,0,0,0,7,53,1,0,43
2023-08-17,2023-08-31,Fengler,61,0,0,0,0,61,0,0,43
2023-08-17,2023-08-24,Fengler,61,0,0,0,0,61,0,0,43
2023-09-04,2023-12-28,Fengler,61,0,0,0,0,61,0,0,43
2023-09-04,2023-11-30,Fengler,61,0,0,0,0,61,9,0,43
2023-09-04,2023-10-26,Fengler,61,0,0,0,0,61,0,0,43
2023-09-04,2023-09-28,Fengler,61,0,0,0,0,61,0,0,43
2023-09-04,2023-09-21,Fengler,61,0,0,0,0,61,0,0,43
2023-09-04,2023-09-14,Fengler,61,0,0,0,0,61,0,0,43
2023-09-21,2023-12-28,Fengler,61,0,0,0,0,61,0,0,43
2023-09-21,2023-11-30,Fengler,61,0,0,0,0,61,0,0,43
2023-09-21,2023-10-26,Fengler,61,0,0,0,1,60,0,0,43
2023-09-21,2023-10-19,Fengler,61,0,0,0,1,60,3,0,43
2023-09-21,2023-10-12,Fengler,61,0,0,0,0,61,0,0,43
2023-09-21,2023-10-05,Fengler,61,0,0,0,0,61,0,0,43
2023-09-21,2023-09-28,Fengler,61,0,0,0,0,61,0,0,43
2023-10-10,2023-12-28,Fengler,61,0,0,0,0,61,0,0,43
2023-10-10,2023-11-30,Fengler,61,0,0,0,0,61,0,0,43
2023-10-10,2023-11-09,Fengler,61,0,0,0,0,61,3,0,43
2023-10-10,2023-11-02,Fengler,61,0,0,0,6,55,0,0,43
2023-10-10,2023-10-26,Fengler,61,0,0,0,3,58,0,0,43
2023-10-10,2023-10-19,Fengler,61,0,0,0,0,61,0,0,43
2023-10-27,2023-12-28,Fengler,61,0,0,0,0,61,0,0,43
2023-10-27,2023-11-30,Fengler,61,0,0,0,3,58,0,0,43
2023-10-27,2023-11-23,Fengler,61,0,0,0,8,53,0,0,43
2023-10-27,2023-11-16,Fengler,61,0,0,0,9,52,0,0,43
2023-10-27,2023-11-09,Fengler,61,0,0,0,8,53,0,0,43
2023-11-16,2024-03-28,Fengler,61,0,0,0,0,61,0,0,43
2023-11-16,2024-01-25,Fengler,61,0,0,0,5,55,3,0,43
2023-11-16,2023-12-28,Fengler,61,0,0,0,0,61,0,0,43
2023-11-16,2023-12-14,Fengler,61,0,0,0,0,61,0,0,43
2023-11-16,2023-12-07,Fengler,61,0,0,0,0,61,0,0,43
2023-11-16,2023-11-30,Fengler,61,0,0,0,0,61,0,0,43
2023-11-16,2023-11-23,Fengler,61,0,0,0,0,61,0,0,43
2023-12-05,2024-03-28,Fengler,61,0,0,0,9,52,0,0,43
2023-12-05,2024-02-29,Fengler,61,0,0,0,1,60,10,2,43
2023-12-05,2024-01-25,Fengler,61,0,0,0,6,55,3,0,43
2023-12-05,2024-01-04,Fengler,61,0,0,0,2,58,2,0,43
2023-12-05,2023-12-28,Fengler,61,0,0,0,0,61,0,0,43
2023-12-05,2023-12-21,Fengler,61,0,0,0,0,61,0,0,43
2023-12-05,2023-12-14,Fengler,61,0,0,0,0,61,0,0,43
2023-12-21,2024-06-27,Fengler,61,0,0,0,3,58,4,0,43
2023-12-21,2024-03-28,Fengler,61,0,0,0,0,61,0,0,43
2023-12-21,2024-02-29,Fengler,61,0,0,0,0,61,3,0,43
2023-12-21,2024-01-25,Fengler,61,0,0,0,4,56,1,0,43
2023-12-21,2024-01-18,Fengler,61,0,0,0,1,60,4,0,43
2023-12-21,2024-01-11,Fengler,61,0,0,0,2,59,4,0,43
2023-12-21,2024-01-04,Fengler,61,0,0,0,0,61,0,0,43
2023-12-21,2023-12-28,Fengler,61,0,0,0,0,61,0,0,43
2024-01-09,2024-12-26,Fengler,61,0,0,0,4,57,9,0,43
2024-01-09,2024-03-28,Fengler,61,0,0,0,2,59,0,0,43
2024-01-09,2024-02-29,Fengler,61,0,0,0,5,56,2,0,43
2024-01-09,2024-02-08,Fengler,61,0,0,0,8,51,6,0,43
2024-01-09,2024-02-01,Fengler,61,0,0,0,5,55,1,0,43
2024-01-09,2024-01-25,Fengler,61,0,0,0,0,61,0,0,43
2024-01-09,2024-01-18,Fengler,61,0,0,0,0,61,0,0,43
2024-01-29,2024-12-26,Fengler,61,0,0,0,13,48,5,0,43
2024-01-29,2024-03-28,Fengler,61,0,0,0,3,58,0,0,43
2024-01-29,2024-02-29,Fengler,61,0,0,0,3,58,0,0,43
2024-01-29,2024-02-22,Fengler,61,0,0,0,6,55,4,0,43
2024-01-29,2024-02-15,Fengler,61,0,0,0,3,58,0,0,43
2024-01-29,2024-02-08,Fengler,61,0,0,0,4,57,0,0,43
2024-02-14,2024-12-26,Fengler,61,0,0,0,12,48,6,1,43
2024-02-14,2024-06-27,Fengler,61,0,0,0,5,56,4,0,43
2024-02-14,2024-04-25,Fengler,61,0,0,0,3,57,10,0,43
2024-02-14,2024-03-28,Fengler,61,0,0,0,3,58,0,0,43
2024-02-14,2024-03-07,Fengler,61,0,0,0,0,61,0,0,43
2024-02-14,2024-02-29,Fengler,61,0,0,0,4,57,0,0,43
2024-02-14,2024-02-22,Fengler,61,0,0,0,0,61,0,0,43
2024-03-01,2024-12-26,Fengler,61,0,0,0,4,57,9,0,43
2024-03-01,2024-06-27,Fengler,61,0,0,0,5,56,4,0,43
2024-03-01,2024-04-25,Fengler,61,0,0,0,5,54,6,0,43
2024-03-01,2024-04-04,Fengler,61,0,0,0,8,52,0,0,43
2024-03-01,2024-03-28,Fengler,61,0,0,0,0,61,0,0,43
2024-03-01,2024-03-21,Fengler,61,0,0,0,7,53,0,0,43
2024-03-01,2024-03-14,Fengler,61,0,0,0,0,61,0,0,43
2024-03-20,2024-12-26,Fengler,61,0,0,0,7,54,2,0,43
2024-03-20,2024-06-27,Fengler,61,0,0,0,9,52,1,1,43
2024-03-20,2024-05-30,Fengler,61,0,0,0,13,47,4,0,43
2024-03-20,2024-04-25,Fengler,61,0,0,0,0,61,0,0,43
2024-03-20,2024-04-18,Fengler,61,0,0,0,4,57,5,0,43
2024-03-20,2024-04-10,Fengler,61,0,0,0,8,53,1,0,43
2024-03-20,2024-04-04,Fengler,61,0,0,0,0,61,0,0,43
2024-03-20,2024-03-28,Fengler,61,0,0,0,0,61,0,0,43
2024-04-09,2024-12-26,Fengler,61,0,0,0,4,57,2,0,43
2024-04-09,2024-06-27,Fengler,61,0,0,0,0,61,0,0,43
2024-04-09,2024-05-30,Fengler,61,0,0,0,6,55,3,0,43
2024-04-09,2024-05-09,Fengler,61,0,0,0,0,61,2,0,43
2024-04-09,2024-05-02,Fengler,61,0,0,0,0,61,0,0,43
2024-04-09,2024-04-25,Fengler,61,0,0,0,0,61,0,0,43
2024-04-09,2024-04-18,Fengler,61,0,0,0,0,61,0,0,43
2024-04-29,2024-12-26,Fengler,61,0,0,0,2,59,2,0,43
2024-04-29,2024-07-25,Fengler,61,0,0,0,0,61,16,0,43
2024-04-29,2024-06-27,Fengler,61,0,0,0,0,61,0,0,43
2024-04-29,2024-05-30,Fengler,61,0,0,0,5,56,1,0,43
2024-04-29,2024-05-23,Fengler,61,0,0,0,4,57,0,0,43
2024-04-29,2024-05-16,Fengler,61,0,0,0,0,61,0,0,43
2024-04-29,2024-05-09,Fengler,61,0,0,0,0,61,0,0,43
2024-05-16,2024-12-26,Fengler,61,0,0,0,0,61,0,0,43
2024-05-16,2024-07-25,Fengler,61,0,0,0,0,61,2,2,43
2024-05-16,2024-06-27,Fengler,61,0,0,0,4,57,0,0,43
2024-05-16,2024-06-06,Fengler,61,0,0,0,4,57,9,0,43
2024-05-16,2024-05-30,Fengler,61,0,0,0,0,61,0,0,43
2024-05-16,2024-05-23,Fengler,61,0,0,0,0,61,0,0,43
2024-06-04,2024-12-26,Fengler,61,0,0,0,3,58,3,0,43
2024-06-04,2024-09-26,Fengler,61,0,0,0,3,57,4,0,43
2024-06-04,2024-08-29,Fengler,61,0,0,0,0,61,9,0,43
2024-06-04,2024-07-25,Fengler,61,0,0,0,5,56,22,9,43
2024-06-04,2024-06-27,Fengler,61,0,0,0,0,61,0,0,43
2024-06-04,2024-06-20,Fengler,61,0,0,0,0,61,14,5,43
2024-06-04,2024-06-13,Fengler,61,0,0,0,2,58,12,6,43
2024-06-21,2024-12-26,Fengler,61,0,0,0,1,60,1,0,43
2024-06-21,2024-09-26,Fengler,61,0,0,0,0,61,0,0,43
2024-06-21,2024-08-29,Fengler,61,0,0,0,3,57,6,0,43
2024-06-21,2024-07-25,Fengler,61,0,0,0,7,54,1,0,43
2024-06-21,2024-07-18,Fengler,61,0,0,0,2,59,0,0,43
2024-06-21,2024-07-11,Fengler,61,0,0,0,2,59,0,0,43
2024-06-21,2024-07-04,Fengler,61,0,0,0,0,61,0,0,43
2024-07-09,2024-12-26,Fengler,61,0,0,0,6,55,3,0,43
2024-07-09,2024-09-26,Fengler,61,0,0,0,2,59,1,0,43
2024-07-09,2024-08-29,Fengler,61,0,0,0,15,46,3,0,43
2024-07-09,2024-08-08,Fengler,61,0,0,0,0,61,3,0,43
2024-07-09,2024-08-01,Fengler,61,0,0,0,5,56,5,0,43
2024-07-09,2024-07-25,Fengler,61,0,0,0,7,54,0,0,43
2024-07-09,2024-07-18,Fengler,61,0,0,0,0,61,0,0,43
2024-07-26,2024-12-26,Fengler,61,0,0,0,5,56,3,0,43
2024-07-26,2024-10-31,Fengler,61,0,0,0,2,59,7,0,43
2024-07-26,2024-09-26,Fengler,61,0,0,0,0,61,0,0,43
2024-07-26,2024-08-29,Fengler,61,0,0,0,5,56,0,0,43
2024-07-26,2024-08-22,Fengler,61,0,0,0,1,59,3,0,43
2024-07-26,2024-08-14,Fengler,61,0,0,0,0,61,0,0,43
2024-07-26,2024-08-08,Fengler,61,0,0,0,0,61,0,0,43
2024-08-13,2024-12-26,Fengler,61,0,0,0,5,56,0,0,43
2024-08-13,2024-10-31,Fengler,61,0,0,0,3,58,16,2,43
2024-08-13,2024-09-26,Fengler,61,0,0,0,0,61,0,0,43
2024-08-13,2024-09-12,Fengler,61,0,0,0,7,53,8,0,43
2024-08-13,2024-09-05,Fengler,61,0,0,0,8,53,1,0,43
2024-08-13,2024-08-29,Fengler,61,0,0,0,0,61,0,0,43
2024-08-13,2024-08-22,Fengler,61,0,0,0,6,55,0,0,43
2024-08-30,2025-03-27,Fengler,61,0,0,0,2,59,3,0,43
2024-08-30,2024-12-26,Fengler,61,0,0,0,2,59,0,0,43
2024-08-30,2024-11-28,Fengler,61,0,0,0,0,61,9,0,43
2024-08-30,2024-10-31,Fengler,61,0,0,0,5,56,4,0,43
2024-08-30,2024-10-03,Fengler,61,0,0,0,1,60,6,0,43
2024-08-30,2024-09-26,Fengler,61,0,0,0,1,60,0,0,43
2024-08-30,2024-09-19,Fengler,61,0,0,0,0,61,0,0,43
2024-08-30,2024-09-12,Fengler,61,0,0,0,0,61,0,0,43
2024-09-17,2025-03-27,Fengler,61,0,0,0,3,58,3,0,43
2024-09-17,2024-12-26,Fengler,61,0,0,0,0,61,0,0,43
2024-09-17,2024-11-28,Fengler,61,0,0,0,0,61,0,0,43
2024-09-17,2024-10-31,Fengler,61,0,0,0,5,56,2,0,43
2024-09-17,2024-10-17,Fengler,61,0,0,0,7,54,7,0,43
2024-09-17,2024-10-10,Fengler,61,0,0,0,0,61,0,0,43
2024-09-17,2024-10-03,Fengler,61,0,0,0,0,61,0,0,43
2024-09-17,2024-09-26,Fengler,61,0,0,0,0,61,0,0,43
2024-10-04,2025-03-27,Fengler,61,0,0,0,0,61,0,0,43
2024-10-04,2024-12-26,Fengler,61,0,0,0,0,61,0,0,43
2024-10-04,2024-11-28,Fengler,61,0,0,0,0,61,3,0,43
2024-10-04,2024-11-07,Fengler,61,0,0,0,4,55,10,2,43
2024-10-04,2024-10-31,Fengler,61,0,0,0,0,61,0,0,43
2024-10-04,2024-10-24,Fengler,61,0,0,0,9,51,3,0,43
2024-10-04,2024-10-17,Fengler,61,0,0,0,9,50,1,0,43
2024-10-22,2025-03-27,Fengler,61,0,0,0,0,61,0,0,43
2024-10-22,2024-12-26,Fengler,61,0,0,0,0,61,0,0,43
2024-10-22,2024-11-28,Fengler,61,0,0,0,0,61,4,0,43
2024-10-22,2024-11-21,Fengler,61,0,0,0,0,61,8,0,43
2024-10-22,2024-11-14,Fengler,61,0,0,0,9,50,5,0,43
2024-10-22,2024-11-07,Fengler,61,0,0,0,3,58,1,0,43
2024-10-22,2024-10-31,Fengler,61,0,0,0,5,56,0,0,43
2024-11-08,2025-03-27,Fengler,61,0,0,0,0,61,0,0,43
2024-11-08,2025-01-30,Fengler,61,0,0,0,0,61,4,0,43
2024-11-08,2024-12-26,Fengler,61,0,0,0,0,61,0,0,43
2024-11-08,2024-12-05,Fengler,61,0,0,0,1,59,5,0,43
2024-11-08,2024-11-28,Fengler,61,0,0,0,5,56,1,0,43
2024-11-08,2024-11-21,Fengler,61,0,0,0,0,61,0,0,43
2024-11-28,2025-06-26,Fengler,61,0,0,0,2,59,3,0,43
2024-11-28,2025-03-27,Fengler,61,0,0,0,4,57,0,0,43
2024-11-28,2025-01-30,Fengler,61,0,0,0,2,58,6,0,43
2024-11-28,2024-12-26,Fengler,61,0,0,0,0,61,0,0,43
2024-11-28,2024-12-19,Fengler,61,0,0,0,4,57,3,0,43
2024-11-28,2024-12-12,Fengler,61,0,0,0,0,61,0,0,43
2024-11-28,2024-12-05,Fengler,61,0,0,0,0,61,0,0,43
2024-12-16,2025-06-26,Fengler,61,0,0,0,4,57,4,0,43
2024-12-16,2025-03-27,Fengler,61,0,0,0,9,52,0,0,43
2024-12-16,2025-02-27,Fengler,61,0,0,0,3,58,11,0,43
2024-12-16,2025-01-30,Fengler,61,0,0,0,5,56,3,0,43
2024-12-16,2025-01-09,Fengler,61,0,0,0,4,56,4,0,43
2024-12-16,2025-01-02,Fengler,61,0,0,0,5,56,0,0,43
2024-12-16,2024-12-26,Fengler,61,0,0,0,0,61,0,0,43
2025-01-02,2025-12-24,Fengler,61,0,0,0,1,59,10,0,43
2025-01-02,2025-06-26,Fengler,61,0,0,0,1,59,1,0,43
2025-01-02,2025-03-27,Fengler,61,0,0,0,0,61,0,0,43
2025-01-02,2025-02-27,Fengler,61,0,0,0,5,56,4,0,43
2025-01-02,2025-01-30,Fengler,61,0,0,0,4,57,0,0,43
2025-01-02,2025-01-23,Fengler,61,0,0,0,4,56,0,0,43
2025-01-02,2025-01-16,Fengler,61,0,0,0,0,61,0,0,43
2025-01-02,2025-01-09,Fengler,61,0,0,0,0,61,0,0,43
2025-01-20,2025-12-24,Fengler,61,0,0,0,2,59,12,0,43
2025-01-20,2025-06-26,Fengler,61,0,0,0,0,60,2,0,43
2025-01-20,2025-03-27,Fengler,61,0,0,0,0,61,0,0,43
2025-01-20,2025-02-27,Fengler,61,0,0,0,0,61,7,0,43
2025-01-20,2025-02-13,Fengler,61,0,0,0,3,58,5,0,43
2025-01-20,2025-02-06,Fengler,61,0,0,0,2,58,1,0,43
2025-01-20,2025-01-30,Fengler,61,0,0,0,2,59,0,0,43
2025-02-05,2025-12-24,Fengler,61,0,0,0,3,58,8,0,43
2025-02-05,2025-06-26,Fengler,61,0,0,0,3,58,0,0,43
2025-02-05,2025-04-24,Fengler,61,0,0,0,2,59,9,0,43
2025-02-05,2025-03-27,Fengler,61,0,0,0,0,61,0,0,43
2025-02-05,2025-03-06,Fengler,61,0,0,0,0,61,0,0,43
2025-02-05,2025-02-27,Fengler,61,0,0,0,5,56,0,0,43
2025-02-05,2025-02-20,Fengler,61,0,0,0,6,55,0,0,43
2025-02-05,2025-02-13,Fengler,61,0,0,0,0,61,0,0,43
2025-02-21,2025-12-24,Fengler,61,0,0,0,0,61,9,0,43
2025-02-21,2025-06-26,Fengler,61,0,0,0,0,61,0,0,43
2025-02-21,2025-04-24,Fengler,61,0,0,0,4,57,5,0,43
2025-02-21,2025-03-27,Fengler,61,0,0,0,0,61,0,0,43
2025-02-21,2025-03-20,Fengler,61,0,0,0,4,57,3,0,43
2025-02-21,2025-03-13,Fengler,61,0,0,0,3,58,0,0,43
2025-02-21,2025-03-06,Fengler,61,0,0,0,0,61,0,0,43
2025-03-12,2025-12-24,Fengler,61,0,0,0,7,54,6,0,43
2025-03-12,2025-06-26,Fengler,61,0,0,0,0,61,0,0,43
2025-03-12,2025-05-29,Fengler,61,0,0,0,4,57,6,0,43
2025-03-12,2025-04-24,Fengler,61,0,0,0,1,60,2,0,43
2025-03-12,2025-04-09,Fengler,61,0,0,0,10,51,5,0,43
2025-03-12,2025-04-03,Fengler,61,0,0,0,0,61,0,0,43
2025-03-12,2025-03-27,Fengler,61,0,0,0,6,55,0,0,43
2025-03-12,2025-03-20,Fengler,61,0,0,0,0,61,0,0,43
2025-04-01,2025-12-24,Fengler,61,0,0,0,3,58,4,0,43
2025-04-01,2025-06-26,Fengler,61,0,0,0,4,57,0,0,43
2025-04-01,2025-05-29,Fengler,61,0,0,0,5,56,2,0,43
2025-04-01,2025-04-30,Fengler,61,0,0,0,0,61,0,0,43
2025-04-01,2025-04-24,Fengler,61,0,0,0,2,59,0,0,43
2025-04-01,2025-04-17,Fengler,61,0,0,0,0,61,0,0,43
2025-04-01,2025-04-09,Fengler,61,0,0,0,0,61,0,0,43
2025-04-22,2025-12-24,Fengler,61,0,0,0,4,57,0,0,43
2025-04-22,2025-09-25,Fengler,61,0,0,0,0,61,0,0,43
2025-04-22,2025-06-26,Fengler,61,0,0,0,0,61,0,0,43
2025-04-22,2025-05-29,Fengler,61,0,0,0,6,55,2,0,43
2025-04-22,2025-05-15,Fengler,61,0,0,0,5,55,1,0,43
2025-04-22,2025-05-08,Fengler,61,0,0,0,5,55,0,0,43
2025-04-22,2025-04-30,Fengler,61,0,0,0,1,60,0,0,43
2025-05-09,2025-12-24,Fengler,61,0,0,0,4,57,1,0,43
2025-05-09,2025-09-25,Fengler,61,0,0,0,0,61,0,0,43
2025-05-09,2025-07-31,Fengler,61,0,0,0,3,58,10,3,43
2025-05-09,2025-06-26,Fengler,61,0,0,0,0,61,0,0,43
2025-05-09,2025-06-05,Fengler,61,0,0,0,1,59,1,0,43
2025-05-09,2025-05-29,Fengler,61,0,0,0,0,61,0,0,43
2025-05-09,2025-05-22,Fengler,61,0,0,0,0,61,0,0,43
2025-05-27,2025-12-24,Fengler,61,0,0,0,4,57,1,0,43
2025-05-27,2025-09-25,Fengler,61,0,0,0,5,56,2,0,43
2025-05-27,2025-07-31,Fengler,61,0,0,0,2,58,6,0,43
2025-05-27,2025-06-26,Fengler,61,0,0,0,0,61,0,0,43
2025-05-27,2025-06-19,Fengler,61,0,0,0,8,53,5,1,43
2025-05-27,2025-06-12,Fengler,61,0,0,0,9,52,4,0,43
2025-05-27,2025-06-05,Fengler,61,0,0,0,0,61,0,0,43
2025-06-12,2025-12-24,Fengler,61,0,0,0,5,56,1,0,43
2025-06-12,2025-09-25,Fengler,61,0,0,0,0,61,0,0,43
2025-06-12,2025-08-28,Fengler,61,0,0,0,1,60,12,2,43
2025-06-12,2025-07-31,Fengler,61,0,0,0,6,55,3,0,43
2025-06-12,2025-07-10,Fengler,61,0,0,0,8,52,4,0,43
2025-06-12,2025-07-03,Fengler,61,0,0,0,4,57,0,0,43
2025-06-12,2025-06-26,Fengler,61,0,0,0,0,61,0,0,43
2025-06-12,2025-06-19,Fengler,61,0,0,0,3,58,0,0,43
2025-06-30,2025-12-24,Fengler,61,0,0,0,5,56,0,0,43
2025-06-30,2025-09-25,Fengler,61,0,0,0,5,56,2,2,43
2025-06-30,2025-08-28,Fengler,61,0,0,0,4,56,4,0,43
2025-06-30,2025-07-31,Fengler,61,0,0,0,6,55,1,0,43
2025-06-30,2025-07-24,Fengler,61,0,0,0,4,57,0,0,43
2025-06-30,2025-07-17,Fengler,61,0,0,0,4,57,0,0,43
2025-06-30,2025-07-10,Fengler,61,0,0,0,0,61,0,0,43
2025-07-16,2025-12-24,Fengler,61,0,0,0,4,57,0,0,43
2025-07-16,2025-09-25,Fengler,61,0,0,0,3,58,0,0,43
2025-07-16,2025-08-28,Fengler,61,0,0,0,3,58,2,0,43
2025-07-16,2025-08-14,Fengler,61,0,0,0,3,56,3,0,43
2025-07-16,2025-08-07,Fengler,61,0,0,0,3,58,0,0,43
2025-07-16,2025-07-31,Fengler,61,0,0,0,0,61,0,0,43
2025-07-16,2025-07-24,Fengler,61,0,0,0,0,61,0,0,43
2025-08-01,2025-12-30,Fengler,61,0,0,0,4,56,0,0,43
2025-08-01,2025-10-28,Fengler,61,0,0,0,2,59,9,0,43
2025-08-01,2025-09-30,Fengler,61,0,0,0,3,58,0,0,43
2025-08-01,2025-09-02,Fengler,61,0,0,0,3,56,5,0,43
2025-08-01,2025-08-28,Fengler,61,0,0,0,2,59,1,0,43
2025-08-01,2025-08-21,Fengler,61,0,0,0,2,59,1,0,43
2025-08-01,2025-08-14,Fengler,61,0,0,0,0,61,0,0,43
2025-08-20,2026-03-31,Fengler,61,0,0,0,2,59,3,0,43
2025-08-20,2025-12-30,Fengler,61,0,0,0,3,58,0,0,43
2025-08-20,2025-10-28,Fengler,61,0,0,0,4,57,5,0,43
2025-08-20,2025-09-30,Fengler,61,0,0,0,0,61,0,0,43
2025-08-20,2025-09-16,Fengler,61,0,0,0,0,61,16,0,43
2025-08-20,2025-09-09,Fengler,61,0,0,0,4,56,0,0,43
2025-08-20,2025-09-02,Fengler,61,0,0,0,3,58,0,0,43
2025-08-20,2025-08-28,Fengler,61,0,0,0,0,61,0,0,43
2025-09-08,2026-03-31,Fengler,61,0,0,0,4,57,1,0,43
2025-09-08,2025-12-30,Fengler,61,0,0,0,4,57,0,0,43
2025-09-08,2025-11-25,Fengler,61,0,0,0,0,61,0,0,43
2025-09-08,2025-10-28,Fengler,61,0,0,0,6,55,4,0,43
2025-09-08,2025-10-07,Fengler,61,0,0,0,0,60,1,0,43
2025-09-08,2025-09-30,Fengler,61,0,0,0,0,61,0,0,43
2025-09-08,2025-09-23,Fengler,61,0,0,0,0,61,0,0,43
2025-09-08,2025-09-16,Fengler,61,0,0,0,0,61,0,0,43
2025-09-24,2026-03-31,Fengler,61,0,0,0,3,58,2,0,43
2025-09-24,2025-12-30,Fengler,61,0,0,0,0,61,0,0,43
2025-09-24,2025-11-25,Fengler,61,0,0,0,5,56,2,0,43
