date,method,expiry_earlier,expiry_later,n_grid,n_grid_common,n_price_viol,n_price_viol_common,n_scored,n_viol,n_viol_common
2023-07-21,Fengler,2023-08-03,2023-08-10,61,15,8,0,28,3,0
2023-07-21,Fengler,2023-08-10,2023-08-17,61,10,13,0,16,1,0
2023-07-21,Fengler,2023-08-17,2023-08-31,61,10,0,0,17,0,0
2023-07-21,Fengler,2023-08-31,2023-09-28,61,22,6,0,48,6,0
2023-07-21,Fengler,2023-09-28,2023-12-28,61,41,5,0,57,1,0
2023-08-08,Fengler,2023-08-17,2023-08-24,61,15,3,0,45,2,0
2023-08-08,Fengler,2023-08-24,2023-08-31,61,15,4,0,45,4,0
2023-08-08,Fengler,2023-08-31,2023-09-28,61,20,7,0,61,7,0
2023-08-08,Fengler,2023-09-28,2023-10-26,61,9,48,0,15,2,0
2023-08-08,Fengler,2023-10-26,2023-12-28,61,9,0,0,15,0,0
2023-08-25,Fengler,2023-09-07,2023-09-14,61,12,30,0,17,2,0
2023-08-25,Fengler,2023-09-14,2023-09-21,61,11,1,0,16,0,0
2023-08-25,Fengler,2023-09-21,2023-09-28,61,11,21,0,33,21,0
2023-08-25,Fengler,2023-09-28,2023-10-26,61,13,42,0,21,2,0
2023-08-25,Fengler,2023-10-26,2023-12-28,61,13,0,0,21,0,0
2023-09-12,Fengler,2023-09-21,2023-09-28,61,16,0,0,44,0,0
2023-09-12,Fengler,2023-09-28,2023-10-05,61,15,41,0,23,3,0
2023-09-12,Fengler,2023-10-05,2023-10-26,61,15,0,0,23,0,0
2023-09-12,Fengler,2023-10-26,2023-11-30,61,15,12,0,27,3,0
2023-09-12,Fengler,2023-11-30,2023-12-28,61,15,0,0,27,0,0
2023-09-29,Fengler,2023-10-12,2023-10-19,61,17,0,0,49,0,0
2023-09-29,Fengler,2023-10-19,2023-10-26,61,17,21,0,36,7,0
2023-09-29,Fengler,2023-10-26,2023-11-02,61,15,20,1,20,4,1
2023-09-29,Fengler,2023-11-02,2023-11-30,61,15,0,0,20,0,0
2023-09-29,Fengler,2023-11-30,2023-12-28,61,19,0,0,31,0,0
2023-09-29,Fengler,2023-12-28,2024-03-28,61,34,15,0,50,4,0
2023-10-18,Fengler,2023-10-26,2023-11-02,61,14,26,0,17,1,0
2023-10-18,Fengler,2023-11-02,2023-11-09,61,12,2,0,16,1,0
2023-10-18,Fengler,2023-11-09,2023-11-16,61,8,5,0,12,1,0
2023-10-18,Fengler,2023-11-16,2023-11-30,61,8,0,0,16,0,0
2023-10-18,Fengler,2023-11-30,2023-12-28,61,17,6,0,48,6,0
2023-10-18,Fengler,2023-12-28,2024-03-28,61,38,12,1,52,3,1
2023-11-06,Fengler,2023-11-16,2023-11-23,61,14,13,0,28,2,0
2023-11-06,Fengler,2023-11-23,2023-11-30,61,14,12,0,27,7,0
2023-11-06,Fengler,2023-11-30,2023-12-07,61,9,10,0,32,0,0
2023-11-06,Fengler,2023-12-07,2023-12-28,61,9,20,0,32,20,0
2023-11-06,Fengler,2023-12-28,2024-01-25,61,14,28,0,37,4,0
2023-11-06,Fengler,2024-01-25,2024-03-28,61,14,14,0,26,3,0
2023-11-06,Fengler,2024-03-28,2024-06-27,61,25,12,0,36,1,0
2023-11-24,Fengler,2023-12-07,2023-12-14,61,12,7,0,40,1,0
2023-11-24,Fengler,2023-12-14,2023-12-21,61,12,27,1,14,1,1
2023-11-24,Fengler,2023-12-21,2023-12-28,61,12,22,0,35,22,0
2023-11-24,Fengler,2023-12-28,2024-01-25,61,16,22,0,39,0,0
2023-11-24,Fengler,2024-01-25,2024-03-28,61,16,0,0,39,0,0
2023-12-13,Fengler,2023-12-21,2023-12-28,61,19,14,0,52,5,0
2023-12-13,Fengler,2023-12-28,2024-01-04,61,15,24,0,31,3,0
2023-12-13,Fengler,2024-01-04,2024-01-11,61,11,18,0,15,2,0
2023-12-13,Fengler,2024-01-11,2024-01-25,61,10,2,0,14,1,0
2023-12-13,Fengler,2024-01-25,2024-02-29,61,17,25,0,19,1,0
2023-12-13,Fengler,2024-02-29,2024-03-28,61,17,0,0,19,0,0
2024-01-01,Fengler,2024-01-11,2024-01-18,61,12,24,0,18,1,0
2024-01-01,Fengler,2024-01-18,2024-01-25,61,12,19,0,15,1,0
2024-01-01,Fengler,2024-01-25,2024-02-01,61,12,30,0,13,0,0
2024-01-01,Fengler,2024-02-01,2024-02-29,61,11,0,0,13,0,0
2024-01-01,Fengler,2024-02-29,2024-03-28,61,16,0,0,26,0,0
2024-01-01,Fengler,2024-03-28,2024-12-26,61,34,14,0,48,1,0
2024-01-17,Fengler,2024-01-25,2024-02-01,61,15,30,0,27,1,0
2024-01-17,Fengler,2024-02-01,2024-02-08,61,15,1,0,31,0,0
2024-01-17,Fengler,2024-02-08,2024-02-15,61,10,21,1,12,2,1
2024-01-17,Fengler,2024-02-15,2024-02-29,61,10,0,0,12,0,0
2024-01-17,Fengler,2024-02-29,2024-03-28,61,20,0,0,29,0,0
2024-01-17,Fengler,2024-03-28,2024-12-26,61,40,2,0,55,2,0
2024-02-06,Fengler,2024-02-15,2024-02-22,61,17,36,0,22,2,0
2024-02-06,Fengler,2024-02-22,2024-02-29,61,17,0,0,22,0,0
2024-02-06,Fengler,2024-02-29,2024-03-07,61,16,27,1,26,2,1
2024-02-06,Fengler,2024-03-07,2024-03-28,61,16,14,0,36,14,0
2024-02-06,Fengler,2024-03-28,2024-04-25,61,14,42,0,20,1,0
2024-02-06,Fengler,2024-04-25,2024-06-27,61,14,0,0,20,0,0
2024-02-06,Fengler,2024-06-27,2024-12-26,61,39,5,0,54,3,0
2024-02-22,Fengler,2024-02-29,2024-03-07,61,13,26,0,32,1,0
2024-02-22,Fengler,2024-03-07,2024-03-14,61,13,16,0,18,2,0
2024-02-22,Fengler,2024-03-14,2024-03-21,61,12,2,0,16,0,0
2024-02-22,Fengler,2024-03-21,2024-03-28,61,12,0,0,16,0,0
2024-02-22,Fengler,2024-03-28,2024-04-25,61,18,36,0,24,3,0
2024-02-22,Fengler,2024-04-25,2024-06-27,61,18,0,0,24,0,0
2024-02-22,Fengler,2024-06-27,2024-12-26,61,36,9,0,47,3,0
2024-03-12,Fengler,2024-03-21,2024-03-28,61,15,0,0,61,0,0
2024-03-12,Fengler,2024-03-28,2024-04-04,61,12,46,0,19,4,0
2024-03-12,Fengler,2024-04-04,2024-04-10,61,8,4,0,16,1,0
2024-03-12,Fengler,2024-04-10,2024-04-25,61,8,15,0,16,3,0
2024-03-12,Fengler,2024-04-25,2024-05-30,61,14,8,0,20,1,0
2024-03-12,Fengler,2024-05-30,2024-06-27,61,14,0,0,20,0,0
2024-03-12,Fengler,2024-06-27,2024-12-26,61,34,3,0,50,3,0
2024-04-01,Fengler,2024-04-10,2024-04-18,61,12,28,0,17,2,0
2024-04-01,Fengler,2024-04-18,2024-04-25,61,12,0,0,17,0,0
2024-04-01,Fengler,2024-04-25,2024-05-02,61,13,16,0,16,1,0
2024-04-01,Fengler,2024-05-02,2024-05-30,61,13,0,0,16,0,0
2024-04-01,Fengler,2024-05-30,2024-06-27,61,18,0,0,24,0,0
2024-04-01,Fengler,2024-06-27,2024-12-26,61,38,5,0,54,2,0
2024-04-19,Fengler,2024-05-02,2024-05-09,61,13,15,0,24,4,0
2024-04-19,Fengler,2024-05-09,2024-05-16,61,13,1,0,23,0,0
2024-04-19,Fengler,2024-05-16,2024-05-30,61,13,4,0,32,4,0
2024-04-19,Fengler,2024-05-30,2024-06-27,61,17,9,0,31,2,0
2024-04-19,Fengler,2024-06-27,2024-12-26,61,37,0,0,47,0,0
2024-05-08,Fengler,2024-05-16,2024-05-23,61,16,7,0,38,1,0
2024-05-08,Fengler,2024-05-23,2024-05-30,61,16,17,0,23,2,0
2024-05-08,Fengler,2024-05-30,2024-06-06,61,15,3,0,21,1,0
2024-05-08,Fengler,2024-06-06,2024-06-27,61,15,0,0,21,0,0
2024-05-08,Fengler,2024-06-27,2024-07-25,61,14,43,0,22,4,0
2024-05-08,Fengler,2024-07-25,2024-12-26,61,14,0,0,22,0,0
2024-05-27,Fengler,2024-06-06,2024-06-13,61,14,20,0,20,2,0
2024-05-27,Fengler,2024-06-13,2024-06-20,61,9,8,0,14,2,0
2024-05-27,Fengler,2024-06-20,2024-06-27,61,9,0,0,17,0,0
2024-05-27,Fengler,2024-06-27,2024-07-25,61,20,28,0,28,4,0
2024-05-27,Fengler,2024-07-25,2024-12-26,61,20,0,0,28,0,0
2024-06-12,Fengler,2024-06-20,2024-06-27,61,19,5,0,35,1,0
2024-06-12,Fengler,2024-06-27,2024-07-04,61,19,1,1,46,1,1
2024-06-12,Fengler,2024-07-04,2024-07-11,61,11,40,0,15,1,0
2024-06-12,Fengler,2024-07-11,2024-07-25,61,11,0,0,15,0,0
2024-06-12,Fengler,2024-07-25,2024-08-29,61,17,19,0,26,4,0
2024-06-12,Fengler,2024-08-29,2024-09-26,61,17,0,0,26,0,0
2024-06-12,Fengler,2024-09-26,2024-12-26,61,33,6,0,51,2,0
2024-07-01,Fengler,2024-07-11,2024-07-18,61,16,9,0,34,2,0
2024-07-01,Fengler,2024-07-18,2024-07-25,61,16,2,0,34,2,0
2024-07-01,Fengler,2024-07-25,2024-08-01,61,15,17,0,21,3,0
2024-07-01,Fengler,2024-08-01,2024-08-29,61,14,2,0,20,1,0
2024-07-01,Fengler,2024-08-29,2024-09-26,61,22,0,0,24,0,0
2024-07-01,Fengler,2024-09-26,2024-12-26,61,39,4,0,55,0,0
2024-07-18,Fengler,2024-07-25,2024-08-01,61,16,8,0,29,3,0
2024-07-18,Fengler,2024-08-01,2024-08-08,61,13,16,0,15,1,0
2024-07-18,Fengler,2024-08-08,2024-08-14,61,13,1,0,15,1,0
2024-07-18,Fengler,2024-08-14,2024-08-29,61,13,0,0,15,0,0
2024-07-18,Fengler,2024-08-29,2024-09-26,61,15,0,0,20,0,0
2024-07-18,Fengler,2024-09-26,2024-12-26,61,33,10,0,50,0,0
2024-08-05,Fengler,2024-08-14,2024-08-22,61,14,1,0,34,1,0
2024-08-05,Fengler,2024-08-22,2024-08-29,61,14,0,0,34,0,0
2024-08-05,Fengler,2024-08-29,2024-09-26,61,23,9,0,44,8,0
2024-08-05,Fengler,2024-09-26,2024-10-31,61,13,34,0,22,3,0
2024-08-05,Fengler,2024-10-31,2024-12-26,61,13,0,0,22,0,0
2024-08-22,Fengler,2024-08-29,2024-09-05,61,16,0,0,39,0,0
2024-08-22,Fengler,2024-09-05,2024-09-12,61,14,4,0,46,1,0
2024-08-22,Fengler,2024-09-12,2024-09-19,61,11,33,0,14,1,0
2024-08-22,Fengler,2024-09-19,2024-09-26,61,11,0,0,14,0,0
2024-08-22,Fengler,2024-09-26,2024-10-31,61,15,6,0,46,0,0
2024-08-22,Fengler,2024-10-31,2024-12-26,61,15,19,0,42,15,0
2024-09-09,Fengler,2024-09-19,2024-09-26,61,16,0,0,24,0,0
2024-09-09,Fengler,2024-09-26,2024-10-03,61,13,45,0,18,3,0
2024-09-09,Fengler,2024-10-03,2024-10-10,61,12,4,0,15,1,0
2024-09-09,Fengler,2024-10-10,2024-10-31,61,12,1,0,14,0,0
2024-09-09,Fengler,2024-10-31,2024-11-28,61,14,26,0,21,1,0
2024-09-09,Fengler,2024-11-28,2024-12-26,61,14,0,0,23,0,0
2024-09-25,Fengler,2024-10-03,2024-10-10,61,16,21,0,25,2,0
2024-09-25,Fengler,2024-10-10,2024-10-17,61,13,7,0,20,2,0
2024-09-25,Fengler,2024-10-17,2024-10-24,61,13,16,0,25,6,0
2024-09-25,Fengler,2024-10-24,2024-10-31,61,15,6,0,21,1,0
2024-09-25,Fengler,2024-10-31,2024-11-28,61,16,8,0,34,2,0
2024-09-25,Fengler,2024-11-28,2024-12-26,61,16,0,0,34,0,0
2024-09-25,Fengler,2024-12-26,2025-03-27,61,35,4,0,51,0,0
2024-10-14,Fengler,2024-10-24,2024-10-31,61,15,0,0,39,0,0
2024-10-14,Fengler,2024-10-31,2024-11-07,61,12,47,0,15,1,0
2024-10-14,Fengler,2024-11-07,2024-11-14,61,10,3,0,13,1,0
2024-10-14,Fengler,2024-11-14,2024-11-28,61,10,0,0,13,0,0
2024-10-14,Fengler,2024-11-28,2024-12-26,61,15,14,0,36,14,0
2024-10-14,Fengler,2024-12-26,2025-03-27,61,35,9,0,53,1,0
2024-10-30,Fengler,2024-11-07,2024-11-14,61,14,2,0,29,1,0
2024-10-30,Fengler,2024-11-14,2024-11-21,61,13,1,0,35,0,0
2024-10-30,Fengler,2024-11-21,2024-11-28,61,13,20,0,35,20,0
2024-10-30,Fengler,2024-11-28,2024-12-26,61,17,4,0,36,4,0
2024-10-30,Fengler,2024-12-26,2025-03-27,61,35,4,0,58,1,0
2024-11-19,Fengler,2024-11-28,2024-12-05,61,16,0,0,35,0,0
2024-11-19,Fengler,2024-12-05,2024-12-12,61,14,0,0,37,0,0
2024-11-19,Fengler,2024-12-12,2024-12-19,61,11,23,0,14,0,0
2024-11-19,Fengler,2024-12-19,2024-12-26,61,11,0,0,14,0,0
2024-11-19,Fengler,2024-12-26,2025-01-30,61,15,34,0,25,2,0
2024-11-19,Fengler,2025-01-30,2025-03-27,61,15,0,0,25,0,0
2024-12-06,Fengler,2024-12-19,2024-12-26,61,16,0,0,48,0,0
2024-12-06,Fengler,2024-12-26,2025-01-02,61,13,21,0,40,0,0
2024-12-06,Fengler,2025-01-02,2025-01-30,61,13,23,0,19,2,0
2024-12-06,Fengler,2025-01-30,2025-02-27,61,11,5,0,16,1,0
2024-12-06,Fengler,2025-02-27,2025-03-27,61,11,0,0,16,0,0
2024-12-06,Fengler,2025-03-27,2025-06-26,61,28,14,0,45,3,0
2024-12-24,Fengler,2025-01-02,2025-01-09,61,14,26,0,35,1,0
2024-12-24,Fengler,2025-01-09,2025-01-16,61,12,3,0,33,1,0
2024-12-24,Fengler,2025-01-16,2025-01-23,61,9,16,0,20,3,0
2024-12-24,Fengler,2025-01-23,2025-01-30,61,11,9,0,18,5,0
2024-12-24,Fengler,2025-01-30,2025-02-27,61,13,4,0,18,1,0
2024-12-24,Fengler,2025-02-27,2025-03-27,61,13,0,0,18,0,0
2024-12-24,Fengler,2025-03-27,2025-06-26,61,27,21,0,34,1,0
2024-12-24,Fengler,2025-06-26,2025-12-24,61,27,0,0,34,0,0
2025-01-10,Fengler,2025-01-23,2025-01-30,61,15,3,0,37,3,0
2025-01-10,Fengler,2025-01-30,2025-02-06,61,14,20,0,20,2,0
2025-01-10,Fengler,2025-02-06,2025-02-27,61,14,0,0,21,0,0
2025-01-10,Fengler,2025-02-27,2025-03-27,61,16,14,0,39,14,0
2025-01-10,Fengler,2025-03-27,2025-06-26,61,38,5,0,57,4,0
2025-01-10,Fengler,2025-06-26,2025-12-24,61,34,9,0,49,1,0
2025-01-28,Fengler,2025-02-06,2025-02-13,61,16,8,0,34,5,0
2025-01-28,Fengler,2025-02-13,2025-02-27,61,16,2,0,36,2,0
2025-01-28,Fengler,2025-02-27,2025-03-27,61,20,4,0,40,4,0
2025-01-28,Fengler,2025-03-27,2025-06-26,61,35,11,0,48,2,0
2025-01-28,Fengler,2025-06-26,2025-12-24,61,33,2,0,47,1,0
2025-02-13,Fengler,2025-02-20,2025-02-27,61,17,0,0,39,0,0
2025-02-13,Fengler,2025-02-27,2025-03-06,61,17,8,0,38,1,0
2025-02-13,Fengler,2025-03-06,2025-03-13,61,12,3,0,36,1,0
2025-02-13,Fengler,2025-03-13,2025-03-27,61,12,16,0,35,15,0
2025-02-13,Fengler,2025-03-27,2025-04-24,61,16,40,0,22,3,0
2025-02-13,Fengler,2025-04-24,2025-06-26,61,16,0,0,22,0,0
2025-02-13,Fengler,2025-06-26,2025-12-24,61,36,9,0,51,1,0
2025-03-04,Fengler,2025-03-13,2025-03-20,61,13,3,0,38,1,0
2025-03-04,Fengler,2025-03-20,2025-03-27,61,13,0,0,38,0,0
2025-03-04,Fengler,2025-03-27,2025-04-03,61,15,16,0,36,1,0
2025-03-04,Fengler,2025-04-03,2025-04-24,61,15,0,0,36,0,0
2025-03-04,Fengler,2025-04-24,2025-05-29,61,14,19,0,20,0,0
2025-03-04,Fengler,2025-05-29,2025-06-26,61,15,7,0,32,7,0
2025-03-04,Fengler,2025-06-26,2025-12-24,61,34,10,0,51,0,0
2025-03-21,Fengler,2025-04-03,2025-04-09,61,16,13,0,41,0,0
2025-03-21,Fengler,2025-04-09,2025-04-17,61,16,1,0,41,1,0
2025-03-21,Fengler,2025-04-17,2025-04-24,61,16,20,0,25,4,0
2025-03-21,Fengler,2025-04-24,2025-04-30,61,9,15,0,15,1,0
2025-03-21,Fengler,2025-04-30,2025-05-29,61,8,4,0,12,1,0
2025-03-21,Fengler,2025-05-29,2025-06-26,61,17,0,0,20,0,0
2025-03-21,Fengler,2025-06-26,2025-12-24,61,41,0,0,59,0,0
2025-04-09,Fengler,2025-04-17,2025-04-24,61,16,0,0,33,0,0
2025-04-09,Fengler,2025-04-24,2025-04-30,61,16,26,0,36,1,0
2025-04-09,Fengler,2025-04-30,2025-05-08,61,11,14,0,26,4,0
2025-04-09,Fengler,2025-05-08,2025-05-29,61,11,0,0,26,0,0
2025-04-09,Fengler,2025-05-29,2025-06-26,61,17,2,0,36,2,0
2025-04-09,Fengler,2025-06-26,2025-09-25,61,29,17,0,42,3,0
2025-04-09,Fengler,2025-09-25,2025-12-24,61,29,0,0,42,0,0
2025-04-30,Fengler,2025-05-08,2025-05-15,61,18,7,0,23,1,0
2025-04-30,Fengler,2025-05-15,2025-05-22,61,13,6,0,18,1,0
2025-04-30,Fengler,2025-05-22,2025-05-29,61,13,0,0,18,0,0
2025-04-30,Fengler,2025-05-29,2025-06-26,61,19,0,0,33,0,0
2025-04-30,Fengler,2025-06-26,2025-09-25,61,31,19,0,43,1,0
2025-04-30,Fengler,2025-09-25,2025-12-24,61,31,0,0,43,0,0
2025-05-19,Fengler,2025-05-29,2025-06-05,61,15,13,0,28,3,0
2025-05-19,Fengler,2025-06-05,2025-06-12,61,15,14,2,26,12,2
2025-05-19,Fengler,2025-06-12,2025-06-19,61,11,13,0,15,2,0
2025-05-19,Fengler,2025-06-19,2025-06-26,61,11,0,0,15,0,0
2025-05-19,Fengler,2025-06-26,2025-07-31,61,13,41,0,22,2,0
2025-05-19,Fengler,2025-07-31,2025-09-25,61,13,0,0,22,0,0
2025-05-19,Fengler,2025-09-25,2025-12-24,61,36,0,0,51,0,0
2025-06-04,Fengler,2025-06-12,2025-06-19,61,13,20,0,18,2,0
2025-06-04,Fengler,2025-06-19,2025-06-26,61,13,0,0,18,0,0
2025-06-04,Fengler,2025-06-26,2025-07-03,61,11,48,0,15,2,0
2025-06-04,Fengler,2025-07-03,2025-07-31,61,11,0,0,15,0,0
2025-06-04,Fengler,2025-07-31,2025-08-28,61,11,0,0,19,0,0
2025-06-04,Fengler,2025-08-28,2025-09-25,61,11,14,0,31,13,0
2025-06-04,Fengler,2025-09-25,2025-12-24,61,40,0,0,54,0,0
2025-06-20,Fengler,2025-07-03,2025-07-10,61,15,0,0,37,0,0
2025-06-20,Fengler,2025-07-10,2025-07-17,61,12,23,0,16,2,0
2025-06-20,Fengler,2025-07-17,2025-07-24,61,12,1,0,16,1,0
2025-06-20,Fengler,2025-07-24,2025-07-31,61,13,0,0,17,0,0
2025-06-20,Fengler,2025-07-31,2025-08-28,61,15,8,0,21,1,0
2025-06-20,Fengler,2025-08-28,2025-09-25,61,15,0,0,21,0,0
2025-06-20,Fengler,2025-09-25,2025-12-24,61,39,6,0,53,2,0
2025-07-08,Fengler,2025-07-17,2025-07-24,61,13,22,0,22,4,0
2025-07-08,Fengler,2025-07-24,2025-07-31,61,13,5,0,18,1,0
2025-07-08,Fengler,2025-07-31,2025-08-07,61,12,12,0,15,1,0
2025-07-08,Fengler,2025-08-07,2025-08-28,61,11,1,0,14,0,0
2025-07-08,Fengler,2025-08-28,2025-09-25,61,15,0,0,21,0,0
2025-07-08,Fengler,2025-09-25,2025-12-24,61,35,0,0,54,0,0
2025-07-24,Fengler,2025-07-31,2025-08-07,61,13,22,0,21,3,0
2025-07-24,Fengler,2025-08-07,2025-08-14,61,13,0,0,21,0,0
2025-07-24,Fengler,2025-08-14,2025-08-21,61,7,15,0,11,2,0
2025-07-24,Fengler,2025-08-21,2025-08-28,61,7,0,0,11,0,0
2025-07-24,Fengler,2025-08-28,2025-09-25,61,17,0,0,26,0,0
2025-07-24,Fengler,2025-09-25,2025-12-24,61,39,0,0,56,0,0
2025-08-11,Fengler,2025-08-21,2025-08-28,61,14,0,0,27,0,0
2025-08-11,Fengler,2025-08-28,2025-09-02,61,14,22,0,18,2,0
2025-08-11,Fengler,2025-09-02,2025-09-30,61,14,0,0,18,0,0
2025-08-11,Fengler,2025-09-30,2025-10-28,61,12,43,0,17,1,0
2025-08-11,Fengler,2025-10-28,2025-12-30,61,12,0,0,17,0,0
2025-08-29,Fengler,2025-09-09,2025-09-16,61,13,22,0,19,2,0
2025-08-29,Fengler,2025-09-16,2025-09-23,61,13,3,0,17,1,0
2025-08-29,Fengler,2025-09-23,2025-09-30,61,13,1,1,17,1,1
2025-08-29,Fengler,2025-09-30,2025-10-28,61,13,44,0,19,2,0
2025-08-29,Fengler,2025-10-28,2025-11-25,61,10,5,0,15,1,0
2025-08-29,Fengler,2025-11-25,2025-12-30,61,10,0,0,15,0,0
2025-08-29,Fengler,2025-12-30,2026-03-31,61,28,21,0,41,3,0
2025-09-16,Fengler,2025-09-23,2025-09-30,61,14,0,0,26,0,0
2025-09-16,Fengler,2025-09-30,2025-10-07,61,12,46,0,17,2,0
2025-09-16,Fengler,2025-10-07,2025-10-14,61,12,0,0,17,0,0
2025-09-16,Fengler,2025-10-14,2025-10-28,61,11,20,0,15,0,0
2025-09-16,Fengler,2025-10-28,2025-11-25,61,12,1,0,20,1,0
2025-09-16,Fengler,2025-11-25,2025-12-30,61,12,0,0,20,0,0
2025-09-16,Fengler,2025-12-30,2026-03-31,61,29,11,0,47,2,0
2025-10-03,Fengler,2025-10-14,2025-10-20,61,13,2,0,35,1,0
2025-10-03,Fengler,2025-10-20,2025-10-28,61,13,0,0,35,0,0
2025-10-03,Fengler,2025-10-28,2025-11-04,61,13,19,0,28,1,0
2025-10-03,Fengler,2025-11-04,2025-11-25,61,12,26,0,20,3,0
2025-10-03,Fengler,2025-11-25,2025-12-30,61,13,0,0,20,0,0
2025-10-03,Fengler,2025-12-30,2026-03-31,61,32,16,0,49,4,0
2025-10-23,Fengler,2025-11-04,2025-11-11,61,15,3,0,28,2,0
2025-10-23,Fengler,2025-11-11,2025-11-18,61,14,3,0,26,1,0
2025-10-23,Fengler,2025-11-18,2025-11-25,61,14,26,0,29,9,0
2025-10-23,Fengler,2025-11-25,2025-12-30,61,18,0,0,29,0,0
2025-10-23,Fengler,2025-12-30,2026-03-31,61,38,4,0,54,0,0
2025-11-11,Fengler,2025-11-18,2025-11-25,61,15,0,0,35,0,0
2025-11-11,Fengler,2025-11-25,2025-12-02,61,13,31,0,20,3,0
2025-11-11,Fengler,2025-12-02,2025-12-09,61,9,8,0,13,1,0
2025-11-11,Fengler,2025-12-09,2025-12-30,61,9,0,0,13,0,0
2025-11-11,Fengler,2025-12-30,2026-01-27,61,14,17,0,44,0,0
2025-11-11,Fengler,2026-01-27,2026-03-31,61,14,19,0,44,19,0
2025-11-11,Fengler,2026-03-31,2026-06-30,61,27,18,0,41,5,0
2025-11-27,Fengler,2025-12-09,2025-12-16,61,13,0,0,44,0,0
2025-11-27,Fengler,2025-12-16,2025-12-23,61,12,28,0,38,5,0
2025-11-27,Fengler,2025-12-23,2025-12-30,61,12,18,0,38,18,0
2025-11-27,Fengler,2025-12-30,2026-01-27,61,14,41,0,23,3,0
2025-11-27,Fengler,2026-01-27,2026-02-24,61,10,9,0,16,2,0
2025-11-27,Fengler,2026-02-24,2026-03-31,61,10,0,0,16,0,0
2025-11-27,Fengler,2026-03-31,2026-06-30,61,34,5,0,49,0,0
2025-12-15,Fengler,2025-12-23,2025-12-30,61,13,13,0,37,13,0
2025-12-15,Fengler,2025-12-30,2026-01-06,61,12,31,0,32,2,0
2025-12-15,Fengler,2026-01-06,2026-01-13,61,11,0,0,32,0,0
2025-12-15,Fengler,2026-01-13,2026-01-27,61,11,19,0,16,2,0
2025-12-15,Fengler,2026-01-27,2026-02-24,61,13,1,0,44,1,0
2025-12-15,Fengler,2026-02-24,2026-03-31,61,13,24,0,44,24,0
2025-12-15,Fengler,2026-03-31,2026-06-30,61,34,15,0,48,2,0
2026-01-01,Fengler,2026-01-13,2026-01-20,61,13,30,0,21,5,0
2026-01-01,Fengler,2026-01-20,2026-01-27,61,13,0,0,21,0,0
2026-01-01,Fengler,2026-01-27,2026-02-03,61,12,28,0,20,1,0
2026-01-01,Fengler,2026-02-03,2026-02-24,61,11,4,0,18,1,0
2026-01-01,Fengler,2026-02-24,2026-03-30,61,12,0,0,18,0,0
2026-01-01,Fengler,2026-03-30,2026-06-30,61,38,0,0,57,0,0
2026-01-01,Fengler,2026-06-30,2026-12-29,61,35,10,0,52,1,0
2026-01-20,Fengler,2026-01-27,2026-02-03,61,13,0,0,36,0,0
2026-01-20,Fengler,2026-02-03,2026-02-10,61,13,19,0,26,8,0
2026-01-20,Fengler,2026-02-10,2026-02-17,61,10,13,0,14,1,0
2026-01-20,Fengler,2026-02-17,2026-02-24,61,10,1,0,16,1,0
2026-01-20,Fengler,2026-02-24,2026-03-30,61,14,13,0,29,8,0
2026-01-20,Fengler,2026-03-30,2026-06-30,61,39,0,0,56,0,0
2026-01-20,Fengler,2026-06-30,2026-12-29,61,40,4,0,58,1,0
