method,strike,iv_actual,iv_pred,k,tau,date,expiry
NN v3,21850.0,0.1387330803576026,0.1720266796753113,0.014872056566727538,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22200.0,0.14674624116378343,0.166294723556269,0.030763423903362074,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22650.0,0.17246463565086045,0.16489042562456885,0.05083098695417143,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22800.0,0.18591190388695591,0.1655316241018762,0.05743167098552352,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22850.0,0.19098186849120916,0.1658418642884377,0.059622252365342014,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22950.0,0.2013396979604178,0.16659066241742523,0.06398907153168241,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23100.0,0.21518818331686212,0.1679967729346885,0.07050375255287615,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23400.0,0.2492038153660819,0.1716056193064059,0.0834071573887841,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23450.0,0.2540061559651881,0.17228743488682172,0.0855416299174168,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23700.0,0.27969970698040814,0.1759431100641614,0.09614618316621391,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23850.0,0.29485611485958213,0.17828439596808096,0.10245535235947867,0.019178082191780823,2024-01-18,2024-01-25
NN v3,18100.0,0.4546535974169311,0.4296082678654538,-0.1734169267030916,0.019178082191780823,2024-01-18,2024-01-25
NN v3,19300.0,0.30941327598164686,0.34451535585887216,-0.10922376906403175,0.019178082191780823,2024-01-18,2024-01-25
NN v3,20000.0,0.23428876771838963,0.28674365455795675,-0.07359659142088065,0.019178082191780823,2024-01-18,2024-01-25
NN v3,20100.0,0.22353759470842285,0.2782097144981485,-0.06860904990984153,0.019178082191780823,2024-01-18,2024-01-25
NN v3,20800.0,0.16758279048944102,0.22217452104718502,-0.03437587826759934,0.019178082191780823,2024-01-18,2024-01-25
NN v3,20850.0,0.1644196265249696,0.21867188100664406,-0.0319749167300612,0.019178082191780823,2024-01-18,2024-01-25
NN v3,21600.0,0.13944582610916226,0.1792798955569527,0.0033644497152477194,0.019178082191780823,2024-01-18,2024-01-25
NN v3,21750.0,0.13922537813183972,0.17458781973465878,0.010284892559821533,0.019178082191780823,2024-01-18,2024-01-25
NN v3,21850.0,0.1387330803576026,0.1720266796753113,0.014872056566727538,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22200.0,0.14674624116378343,0.166294723556269,0.030763423903362074,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22650.0,0.17246463565086045,0.16489042562456885,0.05083098695417143,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22800.0,0.18591190388695591,0.1655316241018762,0.05743167098552352,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22850.0,0.19098186849120916,0.1658418642884377,0.059622252365342014,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22950.0,0.2013396979604178,0.16659066241742523,0.06398907153168241,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23100.0,0.21518818331686212,0.1679967729346885,0.07050375255287615,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23400.0,0.2492038153660819,0.1716056193064059,0.0834071573887841,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23450.0,0.2540061559651881,0.17228743488682172,0.0855416299174168,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23700.0,0.27969970698040814,0.1759431100641614,0.09614618316621391,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23850.0,0.29485611485958213,0.17828441299208123,0.10245535235947867,0.019178082191780823,2024-01-18,2024-01-25
NN v3,18100.0,0.4546535974169311,0.4296082678654538,-0.1734169267030916,0.019178082191780823,2024-01-18,2024-01-25
NN v3,19300.0,0.30941327598164686,0.34451535585887216,-0.10922376906403175,0.019178082191780823,2024-01-18,2024-01-25
NN v3,20000.0,0.23428876771838963,0.28674365455795675,-0.07359659142088065,0.019178082191780823,2024-01-18,2024-01-25
NN v3,20100.0,0.22353759470842285,0.2782097144981485,-0.06860904990984153,0.019178082191780823,2024-01-18,2024-01-25
NN v3,20800.0,0.16758279048944102,0.22217452104718502,-0.03437587826759934,0.019178082191780823,2024-01-18,2024-01-25
NN v3,20850.0,0.1644196265249696,0.21867188100664406,-0.0319749167300612,0.019178082191780823,2024-01-18,2024-01-25
NN v3,21600.0,0.13944582610916226,0.1792798955569527,0.0033644497152477194,0.019178082191780823,2024-01-18,2024-01-25
NN v3,21750.0,0.13922537813183972,0.17458781973465878,0.010284892559821533,0.019178082191780823,2024-01-18,2024-01-25
NN v3,21850.0,0.1387330803576026,0.1720266796753113,0.014872056566727538,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22200.0,0.14674624116378343,0.166294723556269,0.030763423903362074,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22650.0,0.17246463565086045,0.16489042562456885,0.05083098695417143,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22800.0,0.18591190388695591,0.1655316241018762,0.05743167098552352,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22850.0,0.19098186849120916,0.1658418642884377,0.059622252365342014,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22950.0,0.2013396979604178,0.16659066241742523,0.06398907153168241,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23100.0,0.21518818331686212,0.1679967729346885,0.07050375255287615,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23400.0,0.2492038153660819,0.1716056193064059,0.0834071573887841,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23450.0,0.2540061559651881,0.17228743488682172,0.0855416299174168,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23700.0,0.27969970698040814,0.1759431100641614,0.09614618316621391,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23850.0,0.29485611485958213,0.17828439596808096,0.10245535235947867,0.019178082191780823,2024-01-18,2024-01-25
NN v3,18100.0,0.4546535974169311,0.4296082678654538,-0.1734169267030916,0.019178082191780823,2024-01-18,2024-01-25
NN v3,19300.0,0.30941327598164686,0.34451535585887216,-0.10922376906403175,0.019178082191780823,2024-01-18,2024-01-25
NN v3,20000.0,0.23428876771838963,0.28674365455795675,-0.07359659142088065,0.019178082191780823,2024-01-18,2024-01-25
NN v3,20100.0,0.22353759470842285,0.2782097144981485,-0.06860904990984153,0.019178082191780823,2024-01-18,2024-01-25
NN v3,20800.0,0.16758279048944102,0.22217452104718502,-0.03437587826759934,0.019178082191780823,2024-01-18,2024-01-25
NN v3,20850.0,0.1644196265249696,0.21867188100664406,-0.0319749167300612,0.019178082191780823,2024-01-18,2024-01-25
NN v3,21600.0,0.13944582610916226,0.1792798955569527,0.0033644497152477194,0.019178082191780823,2024-01-18,2024-01-25
NN v3,21750.0,0.13922537813183972,0.17458781973465878,0.010284892559821533,0.019178082191780823,2024-01-18,2024-01-25
NN v3,21850.0,0.1387330803576026,0.1720266796753113,0.014872056566727538,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22200.0,0.14674624116378343,0.166294723556269,0.030763423903362074,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22650.0,0.17246463565086045,0.16489042562456885,0.05083098695417143,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22800.0,0.18591190388695591,0.1655316241018762,0.05743167098552352,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22850.0,0.19098186849120916,0.1658418642884377,0.059622252365342014,0.019178082191780823,2024-01-18,2024-01-25
NN v3,22950.0,0.2013396979604178,0.16659066241742523,0.06398907153168241,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23100.0,0.21518818331686212,0.1679967729346885,0.07050375255287615,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23400.0,0.2492038153660819,0.1716056193064059,0.0834071573887841,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23450.0,0.2540061559651881,0.17228743488682172,0.0855416299174168,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23700.0,0.27969970698040814,0.1759431100641614,0.09614618316621391,0.019178082191780823,2024-01-18,2024-01-25
NN v3,23850.0,0.29485611485958213,0.17828441299208123,0.10245535235947867,0.019178082191780823,2024-01-18,2024-01-25
SVI,20000.0,0.5485984250093551,0.2984158433789202,-0.21523637180509642,0.019178082191780823,2025-06-19,2025-06-26
SVI,20500.0,0.5019800218982176,0.2984089589181068,-0.1905437592147249,0.019178082191780823,2025-06-19,2025-06-26
SVI,20600.0,0.49196725165694327,0.29840789553407,-0.18567756956355197,0.019178082191780823,2025-06-19,2025-06-26
SVI,21000.0,0.45261137590662676,0.2984046137004456,-0.1664462076356644,0.019178082191780823,2025-06-19,2025-06-26
SVI,21050.0,0.44808105481793775,0.2984043078186405,-0.16406808523069702,0.019178082191780823,2025-06-19,2025-06-26
SVI,21950.0,0.3599073807629163,0.29840227845232764,-0.12220150583790708,0.019178082191780823,2025-06-19,2025-06-26
SVI,22900.0,0.27448471265335916,0.2984058932967789,-0.0798317347988934,0.019178082191780823,2025-06-19,2025-06-26
SVI,23200.0,0.2527128505318229,0.2984079575038412,-0.06681636668682313,0.019178082191780823,2025-06-19,2025-06-26
SVI,23400.0,0.2365401641619861,0.2984095326924626,-0.058232622995431714,0.019178082191780823,2025-06-19,2025-06-26
SVI,23750.0,0.2061760206670278,0.29841262700909366,-0.04338611487843721,0.019178082191780823,2025-06-19,2025-06-26
SVI,23900.0,0.19418704684203397,0.2984140714589209,-0.03709018642162246,0.019178082191780823,2025-06-19,2025-06-26
SVI,23950.0,0.1910903196891916,0.2984145674254018,-0.03500032150216313,0.019178082191780823,2025-06-19,2025-06-26
SVI,24100.0,0.17973783137995028,0.29841609647529055,-0.028756804862478082,0.019178082191780823,2025-06-19,2025-06-26
SVI,24150.0,0.17585298976144925,0.2984166193497988,-0.026684265260505744,0.019178082191780823,2025-06-19,2025-06-26
SVI,24950.0,0.13366867854214218,0.2984257538060605,0.005905176838440322,0.019178082191780823,2025-06-19,2025-06-26
SVI,25200.0,0.12986194936918322,0.29842885705121847,0.01587534915829028,0.019178082191780823,2025-06-19,2025-06-26
SVI,25250.0,0.12883803793247395,0.29842948949234915,0.017857510362281444,0.019178082191780823,2025-06-19,2025-06-26
SVI,25300.0,0.129330448567748,0.2984301256380229,0.01983575037438712,0.019178082191780823,2025-06-19,2025-06-26
SVI,25650.0,0.1352000154935322,0.2984346748350841,0.03357492625769103,0.019178082191780823,2025-06-19,2025-06-26
SVI,25750.0,0.13990240949173932,0.2984360029786059,0.03746598175065778,0.019178082191780823,2025-06-19,2025-06-26
SVI,25900.0,0.14831429654883996,0.29843801646949386,0.04327432334640457,0.019178082191780823,2025-06-19,2025-06-26
SVI,26150.0,0.16295159992351615,0.29844142422350434,0.05288054515184442,0.019178082191780823,2025-06-19,2025-06-26
SVI,26850.0,0.22221675340704658,0.2984512494787715,0.07929717559578627,0.019178082191780823,2025-06-19,2025-06-26
SSVI,20000.0,0.5485984250093551,0.49460866490372635,-0.21523637180509642,0.019178082191780823,2025-06-19,2025-06-26
SSVI,20500.0,0.5019800218982176,0.4670680035386982,-0.1905437592147249,0.019178082191780823,2025-06-19,2025-06-26
SSVI,20600.0,0.49196725165694327,0.46144779015969944,-0.18567756956355197,0.019178082191780823,2025-06-19,2025-06-26
SSVI,21000.0,0.45261137590662676,0.43853697130322666,-0.1664462076356644,0.019178082191780823,2025-06-19,2025-06-26
SSVI,21050.0,0.44808105481793775,0.4356207566419443,-0.16406808523069702,0.019178082191780823,2025-06-19,2025-06-26
SSVI,21950.0,0.3599073807629163,0.3806774004567843,-0.12220150583790708,0.019178082191780823,2025-06-19,2025-06-26
SSVI,22900.0,0.27448471265335916,0.31565520380617823,-0.0798317347988934,0.019178082191780823,2025-06-19,2025-06-26
SSVI,23200.0,0.2527128505318229,0.2928873606322704,-0.06681636668682313,0.019178082191780823,2025-06-19,2025-06-26
SSVI,23400.0,0.2365401641619861,0.2768985779374083,-0.058232622995431714,0.019178082191780823,2025-06-19,2025-06-26
SSVI,23750.0,0.2061760206670278,0.24699245400744888,-0.04338611487843721,0.019178082191780823,2025-06-19,2025-06-26
SSVI,23900.0,0.19418704684203397,0.23327841719172446,-0.03709018642162246,0.019178082191780823,2025-06-19,2025-06-26
SSVI,23950.0,0.1910903196891916,0.22857018267121268,-0.03500032150216313,0.019178082191780823,2025-06-19,2025-06-26
SSVI,24100.0,0.17973783137995028,0.21400297867477,-0.028756804862478082,0.019178082191780823,2025-06-19,2025-06-26
SSVI,24150.0,0.17585298976144925,0.2089938739150449,-0.026684265260505744,0.019178082191780823,2025-06-19,2025-06-26
SSVI,24950.0,0.13366867854214218,0.13567832667641347,0.005905176838440322,0.019178082191780823,2025-06-19,2025-06-26
SSVI,25200.0,0.12986194936918322,0.14117531927260796,0.01587534915829028,0.019178082191780823,2025-06-19,2025-06-26
SSVI,25250.0,0.12883803793247395,0.143667289418344,0.017857510362281444,0.019178082191780823,2025-06-19,2025-06-26
SSVI,25300.0,0.129330448567748,0.14635968723020473,0.01983575037438712,0.019178082191780823,2025-06-19,2025-06-26
SSVI,25650.0,0.1352000154935322,0.1670743782186622,0.03357492625769103,0.019178082191780823,2025-06-19,2025-06-26
SSVI,25750.0,0.13990240949173932,0.1729934226076565,0.03746598175065778,0.019178082191780823,2025-06-19,2025-06-26
SSVI,25900.0,0.14831429654883996,0.1816567500325821,0.04327432334640457,0.019178082191780823,2025-06-19,2025-06-26
SSVI,26150.0,0.16295159992351615,0.1954317758581188,0.05288054515184442,0.019178082191780823,2025-06-19,2025-06-26
SSVI,26850.0,0.22221675340704658,0.22982007397024118,0.07929717559578627,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,20000.0,0.5485984250093551,0.5494012923962686,-0.21523637180509642,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,20500.0,0.5019800218982176,0.5019984312629049,-0.1905437592147249,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,20600.0,0.49196725165694327,0.49318072840988236,-0.18567756956355197,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,21000.0,0.45261137590662676,0.45290958433778883,-0.1664462076356644,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,21050.0,0.44808105481793775,0.4475004425310942,-0.16406808523069702,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,21950.0,0.3599073807629163,0.35937833215054127,-0.12220150583790708,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,22900.0,0.27448471265335916,0.27455254003326957,-0.0798317347988934,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,23200.0,0.2527128505318229,0.25233626340647675,-0.06681636668682313,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,23400.0,0.2365401641619861,0.23620547337087316,-0.058232622995431714,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,23750.0,0.2061760206670278,0.2059603732160724,-0.04338611487843721,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,23900.0,0.19418704684203397,0.1946099271097097,-0.03709018642162246,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,23950.0,0.1910903196891916,0.19102646417656644,-0.03500032150216313,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,24100.0,0.17973783137995028,0.17928351069058124,-0.028756804862478082,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,24150.0,0.17585298976144925,0.1755534659264235,-0.026684265260505744,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,24950.0,0.13366867854214218,0.13431353290088666,0.005905176838440322,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,25200.0,0.12986194936918322,0.13069672149902445,0.01587534915829028,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,25250.0,0.12883803793247395,0.1299199330856382,0.017857510362281444,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,25300.0,0.129330448567748,0.1293076155175541,0.01983575037438712,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,25650.0,0.1352000154935322,0.1354410388911127,0.03357492625769103,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,25750.0,0.13990240949173932,0.13979796024301905,0.03746598175065778,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,25900.0,0.14831429654883996,0.1489291342059751,0.04327432334640457,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,26150.0,0.16295159992351615,0.16266925264626408,0.05288054515184442,0.019178082191780823,2025-06-19,2025-06-26
ThinPlate,26850.0,0.22221675340704658,0.22163205899747496,0.07929717559578627,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,20000.0,0.5485984250093551,0.5469924603486355,-0.21523637180509642,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,20500.0,0.5019800218982176,0.5019011983433252,-0.1905437592147249,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,20600.0,0.49196725165694327,0.4934534510200593,-0.18567756956355197,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,21000.0,0.45261137590662676,0.45249300691164335,-0.1664462076356644,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,21050.0,0.44808105481793775,0.44680367619605227,-0.16406808523069702,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,21950.0,0.3599073807629163,0.3591297658511487,-0.12220150583790708,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,22900.0,0.27448471265335916,0.2743398812481769,-0.0798317347988934,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,23200.0,0.2527128505318229,0.25228376324889196,-0.06681636668682313,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,23400.0,0.2365401641619861,0.23621588168126825,-0.058232622995431714,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,23750.0,0.2061760206670278,0.2059872448937575,-0.04338611487843721,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,23900.0,0.19418704684203397,0.19470777158079555,-0.03709018642162246,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,23950.0,0.1910903196891916,0.19114100006641968,-0.03500032150216313,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,24100.0,0.17973783137995028,0.17906225869580777,-0.028756804862478082,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,24150.0,0.17585298976144925,0.17525417129922005,-0.026684265260505744,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,24950.0,0.13366867854214218,0.13433703667285893,0.005905176838440322,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,25200.0,0.12986194936918322,0.13087448608897312,0.01587534915829028,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,25250.0,0.12883803793247395,0.12995247025146092,0.017857510362281444,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,25300.0,0.129330448567748,0.1291833836494457,0.01983575037438712,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,25650.0,0.1352000154935322,0.13529871824597514,0.03357492625769103,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,25750.0,0.13990240949173932,0.13976333424707862,0.03746598175065778,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,25900.0,0.14831429654883996,0.14885925670739134,0.04327432334640457,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,26150.0,0.16295159992351615,0.16252960624057833,0.05288054515184442,0.019178082191780823,2025-06-19,2025-06-26
CubicSpline,26850.0,0.22221675340704658,0.2213550923042535,0.07929717559578627,0.019178082191780823,2025-06-19,2025-06-26
Fengler,20000.0,0.5485984250093551,0.5516077192458559,-0.21523637180509642,0.0191780821917808,2025-06-19,2025-06-26
Fengler,20500.0,0.5019800218982176,0.5016254310380666,-0.1905437592147249,0.0191780821917808,2025-06-19,2025-06-26
Fengler,20600.0,0.4919672516569432,0.4917929908280802,-0.18567756956355197,0.0191780821917808,2025-06-19,2025-06-26
Fengler,21000.0,0.4526113759066267,0.4531331925495825,-0.1664462076356644,0.0191780821917808,2025-06-19,2025-06-26
Fengler,21050.0,0.4480810548179377,0.4482493608054629,-0.16406808523069702,0.0191780821917808,2025-06-19,2025-06-26
Fengler,21950.0,0.3599073807629163,0.359510906662688,-0.12220150583790708,0.0191780821917808,2025-06-19,2025-06-26
Fengler,22900.0,0.2744847126533591,0.2749838566427159,-0.0798317347988934,0.0191780821917808,2025-06-19,2025-06-26
Fengler,23200.0,0.2527128505318229,0.2523663061088179,-0.06681636668682313,0.0191780821917808,2025-06-19,2025-06-26
Fengler,23400.0,0.2365401641619861,0.2362634929219125,-0.058232622995431714,0.0191780821917808,2025-06-19,2025-06-26
Fengler,23750.0,0.2061760206670278,0.2060590891882647,-0.04338611487843721,0.0191780821917808,2025-06-19,2025-06-26
Fengler,23900.0,0.1941870468420339,0.1943647592512455,-0.03709018642162246,0.0191780821917808,2025-06-19,2025-06-26
Fengler,23950.0,0.1910903196891916,0.1906366943178973,-0.03500032150216313,0.0191780821917808,2025-06-19,2025-06-26
Fengler,24100.0,0.1797378313799502,0.1794518442934597,-0.028756804862478082,0.0191780821917808,2025-06-19,2025-06-26
Fengler,24150.0,0.1758529897614492,0.175843772113485,-0.026684265260505744,0.0191780821917808,2025-06-19,2025-06-26
Fengler,24950.0,0.1336686785421421,0.13524838448448,0.005905176838440322,0.0191780821917808,2025-06-19,2025-06-26
Fengler,25200.0,0.1298619493691832,0.1302302828978339,0.01587534915829028,0.0191780821917808,2025-06-19,2025-06-26
Fengler,25250.0,0.1288380379324739,0.1297993600598831,0.017857510362281444,0.0191780821917808,2025-06-19,2025-06-26
Fengler,25300.0,0.129330448567748,0.1295886529860561,0.01983575037438712,0.0191780821917808,2025-06-19,2025-06-26
Fengler,25650.0,0.1352000154935322,0.1356740406278681,0.03357492625769103,0.0191780821917808,2025-06-19,2025-06-26
Fengler,25750.0,0.1399024094917393,0.1398027072796887,0.03746598175065778,0.0191780821917808,2025-06-19,2025-06-26
Fengler,25900.0,0.1483142965488399,0.1485310731786336,0.04327432334640457,0.0191780821917808,2025-06-19,2025-06-26
Fengler,26150.0,0.1629515999235161,0.162996771968223,0.05288054515184442,0.0191780821917808,2025-06-19,2025-06-26
Fengler,26850.0,0.2222167534070465,0.2218575107616449,0.07929717559578627,0.0191780821917808,2025-06-19,2025-06-26
NN v3,20000.0,0.5485984250093551,0.4718616012664492,-0.21523637180509642,0.019178082191780823,2025-06-19,2025-06-26
NN v3,20500.0,0.5019800218982176,0.44220310839074767,-0.1905437592147249,0.019178082191780823,2025-06-19,2025-06-26
NN v3,20600.0,0.49196725165694327,0.4364143710718914,-0.18567756956355197,0.019178082191780823,2025-06-19,2025-06-26
NN v3,21000.0,0.45261137590662676,0.4136175376880566,-0.1664462076356644,0.019178082191780823,2025-06-19,2025-06-26
NN v3,21050.0,0.44808105481793775,0.410796520461008,-0.16406808523069702,0.019178082191780823,2025-06-19,2025-06-26
NN v3,21950.0,0.3599073807629163,0.35938192559500926,-0.12220150583790708,0.019178082191780823,2025-06-19,2025-06-26
NN v3,22900.0,0.27448471265335916,0.29711337262494897,-0.0798317347988934,0.019178082191780823,2025-06-19,2025-06-26
NN v3,23200.0,0.2527128505318229,0.274934754787723,-0.06681636668682313,0.019178082191780823,2025-06-19,2025-06-26
NN v3,23400.0,0.2365401641619861,0.25981463226500423,-0.058232622995431714,0.019178082191780823,2025-06-19,2025-06-26
NN v3,23750.0,0.2061760206670278,0.23365797869601523,-0.04338611487843721,0.019178082191780823,2025-06-19,2025-06-26
NN v3,23900.0,0.19418704684203397,0.22292761568514097,-0.03709018642162246,0.019178082191780823,2025-06-19,2025-06-26
NN v3,23950.0,0.1910903196891916,0.21945370448072646,-0.03500032150216313,0.019178082191780823,2025-06-19,2025-06-26
NN v3,24100.0,0.17973783137995028,0.20941099642164754,-0.028756804862478082,0.019178082191780823,2025-06-19,2025-06-26
NN v3,24150.0,0.17585298976144925,0.2062055149195572,-0.026684265260505744,0.019178082191780823,2025-06-19,2025-06-26
NN v3,24950.0,0.13366867854214218,0.16763942593108627,0.005905176838440322,0.019178082191780823,2025-06-19,2025-06-26
NN v3,25200.0,0.12986194936918322,0.16103749299330647,0.01587534915829028,0.019178082191780823,2025-06-19,2025-06-26
NN v3,25250.0,0.12883803793247395,0.16001805082041828,0.017857510362281444,0.019178082191780823,2025-06-19,2025-06-26
NN v3,25300.0,0.129330448567748,0.15909398818654696,0.01983575037438712,0.019178082191780823,2025-06-19,2025-06-26
NN v3,25650.0,0.1352000154935322,0.15506444789718465,0.03357492625769103,0.019178082191780823,2025-06-19,2025-06-26
NN v3,25750.0,0.13990240949173932,0.15460635930570596,0.03746598175065778,0.019178082191780823,2025-06-19,2025-06-26
NN v3,25900.0,0.14831429654883996,0.15440199068023086,0.04327432334640457,0.019178082191780823,2025-06-19,2025-06-26
NN v3,26150.0,0.16295159992351615,0.15514359656241103,0.05288054515184442,0.019178082191780823,2025-06-19,2025-06-26
NN v3,26850.0,0.22221675340704658,0.16187832588187503,0.07929717559578627,0.019178082191780823,2025-06-19,2025-06-26
NN v3,20000.0,0.5485984250093551,0.4718616012664492,-0.21523637180509642,0.019178082191780823,2025-06-19,2025-06-26
NN v3,20500.0,0.5019800218982176,0.44220310839074767,-0.1905437592147249,0.019178082191780823,2025-06-19,2025-06-26
NN v3,20600.0,0.49196725165694327,0.4364143710718914,-0.18567756956355197,0.019178082191780823,2025-06-19,2025-06-26
NN v3,21000.0,0.45261137590662676,0.4136175376880566,-0.1664462076356644,0.019178082191780823,2025-06-19,2025-06-26
NN v3,21050.0,0.44808105481793775,0.410796520461008,-0.16406808523069702,0.019178082191780823,2025-06-19,2025-06-26
NN v3,21950.0,0.3599073807629163,0.35938192559500926,-0.12220150583790708,0.019178082191780823,2025-06-19,2025-06-26
NN v3,22900.0,0.27448471265335916,0.29711337262494897,-0.0798317347988934,0.019178082191780823,2025-06-19,2025-06-26
NN v3,23200.0,0.2527128505318229,0.274934754787723,-0.06681636668682313,0.019178082191780823,2025-06-19,2025-06-26
NN v3,23400.0,0.2365401641619861,0.25981463226500423,-0.058232622995431714,0.019178082191780823,2025-06-19,2025-06-26
NN v3,23750.0,0.2061760206670278,0.23365797869601523,-0.04338611487843721,0.019178082191780823,2025-06-19,2025-06-26
NN v3,23900.0,0.19418704684203397,0.22292761568514097,-0.03709018642162246,0.019178082191780823,2025-06-19,2025-06-26
NN v3,23950.0,0.1910903196891916,0.21945370448072646,-0.03500032150216313,0.019178082191780823,2025-06-19,2025-06-26
NN v3,24100.0,0.17973783137995028,0.20941099642164754,-0.028756804862478082,0.019178082191780823,2025-06-19,2025-06-26
NN v3,24150.0,0.17585298976144925,0.2062055149195572,-0.026684265260505744,0.019178082191780823,2025-06-19,2025-06-26
NN v3,24950.0,0.13366867854214218,0.16763942593108627,0.005905176838440322,0.019178082191780823,2025-06-19,2025-06-26
NN v3,25200.0,0.12986194936918322,0.16103749299330647,0.01587534915829028,0.019178082191780823,2025-06-19,2025-06-26
NN v3,25250.0,0.12883803793247395,0.16001805082041828,0.017857510362281444,0.019178082191780823,2025-06-19,2025-06-26
NN v3,25300.0,0.129330448567748,0.15909398818654696,0.01983575037438712,0.019178082191780823,2025-06-19,2025-06-26
NN v3,25650.0,0.1352000154935322,0.15506444789718465,0.03357492625769103,0.019178082191780823,2025-06-19,2025-06-26
NN v3,25750.0,0.13990240949173932,0.15460635930570596,0.03746598175065778,0.019178082191780823,2025-06-19,2025-06-26
NN v3,25900.0,0.14831429654883996,0.15440199068023086,0.04327432334640457,0.019178082191780823,2025-06-19,2025-06-26
NN v3,26150.0,0.16295159992351615,0.15514359656241103,0.05288054515184442,0.019178082191780823,2025-06-19,2025-06-26
NN v3,26850.0,0.22221675340704658,0.16187832588187503,0.07929717559578627,0.019178082191780823,2025-06-19,2025-06-26
NN v3,20000.0,0.5485984250093551,0.4718616012664492,-0.21523637180509642,0.019178082191780823,2025-06-19,2025-06-26
